dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,activity,growth,symmetry,timepoint,seed_key
-1.2853386,-0.24090956,0.40152237,1.0256871,1.830899,-0.30552799,-1.3187014,-0.17062327,1.1767738,1.3255553,-1.3377134,0.756471,1.2868309,0.5858662,-0.48077855,-0.6702565,0.16213436,-0.7494386,2.7388718,-1.1412544,1.3502117,0.6341999,-0.89994925,-0.9880298,-1.3139188,0.63682574,-0.97385734,0.48157784,-0.3893454,-0.30394983,-0.73503226,2.3190079,1.0,1.0868686,0.6888889,6,C_Lav_14
-0.38683924,2.5883815,0.45442337,-0.2787162,-0.9331339,-0.7450085,-1.3128057,-0.2732404,0.3629219,0.47013393,-0.5159807,0.4127394,0.56860566,1.635116,0.26759487,0.4466448,2.0539312,-0.06806804,0.71571714,0.96110964,-0.24922329,-0.29542187,-1.1944591,0.9959953,-1.3603394,-0.7625158,-1.0651084,-0.3882301,-1.107202,-0.20245068,-0.31522638,0.23596795,1.0,0.0,1.0,1,C_Lav_14
0.49131447,1.2404108,-1.1665127,-0.83381253,-0.01641827,-0.686904,-0.14676802,-0.20688373,-0.0906109,0.009103119,-0.90668935,0.60269433,-1.5842416,1.0575604,0.91918385,1.1431866,0.34804475,-1.0114096,-0.08246161,1.0817035,-2.5112576,-1.1718692,-0.22923619,1.9690795,-0.7611733,-1.0165013,-1.0172645,-1.5214173,0.80234694,-0.65657896,0.3964181,0.67904377,0.7938144,1.0649351,0.7090909,12,C_Lav_14
0.99954724,0.57514596,0.71900666,-2.6542914,0.51200634,-1.3061742,0.40416542,-0.027681569,0.47804195,0.40322897,-0.121779256,-0.6260092,-1.7946484,-0.25046518,0.23646557,2.3113804,0.044209242,-0.5595193,-2.1134925,-0.6157441,-3.356288,-1.1645409,0.841162,0.12492429,-0.4022525,-0.7539275,0.72386956,-0.4841771,-1.8393823,0.0855411,0.23087594,0.15068914,1.0,1.1188811,0.8,7,C_Lav_14
-0.9012088,0.10643627,-1.415577,1.1401362,0.7346096,-1.3607264,-0.59886366,1.9997561,-0.5822586,1.0816518,-0.49957204,2.7015867,0.4715935,0.9582843,0.72576267,-0.63450927,1.4280807,0.57727253,1.1750273,-0.4241357,-1.197121,0.049737215,-0.22344929,0.99495256,-0.97433364,0.7984725,0.9449947,0.58194816,1.5078003,1.3009324,-0.79238474,0.63225025,0.6952381,1.0275363,0.7583333,13,C_Lav_14
-0.45253116,0.9953132,1.0082546,0.0024891943,0.24107285,-0.25022513,0.71904427,0.82375413,-0.7999617,0.8111508,0.51081586,0.3284201,-1.1054986,-0.5117328,0.62420994,0.43104503,-0.47942972,-0.30470547,-2.3317049,0.6169684,-0.7636593,0.5625662,0.41610694,-0.58486056,2.229956,1.5988752,1.247324,0.24660876,0.10761581,-1.146828,0.2046382,0.8160808,0.90909094,1.0780873,0.8,10,C_Lav_14
1.5441395,-2.2512884,0.10828948,0.5223624,0.3308979,-1.3875239,0.9221295,-0.61646736,0.4500805,-0.7574809,-1.8312929,-1.4142334,0.21250737,-1.2422416,-0.6908822,0.49564934,1.6261793,-0.6205977,0.45378694,-0.9459813,-1.8610829,0.60978365,-0.36096382,0.043345124,-0.8573406,-0.23514706,-0.6857014,1.4586413,-0.90501344,0.060319617,-1.4013382,2.2828097,1.0,1.4181197,0.86530614,14,CH_Sav_85
1.4933186,0.59819967,-0.7745919,0.32897627,-1.7737385,-0.48996684,0.30474532,-0.17540717,-2.1552873,0.3700289,-0.9992593,0.70672995,-0.2851268,1.4714873,-0.5182015,-0.70256126,1.1749929,-0.44512814,0.79184425,-1.1090236,-0.6014183,-0.79250383,-0.4226483,-0.18652973,2.2122355,0.79803336,0.5999932,1.0871288,-0.8958377,1.0252973,-1.1673962,0.23946743,1.0,1.1353536,0.7777778,6,CH_Sav_85
-0.40434867,0.9117276,-1.1842536,-0.94574,0.025309429,-0.84727466,0.5616246,0.7044948,-1.2829157,-1.3388901,-0.1972186,-0.0131068975,1.6308931,1.5233483,0.26072156,-0.61502934,0.8034961,-0.2223908,0.36941177,1.3005251,0.66411376,0.73860854,-0.8936435,1.0470905,-1.5536578,-1.5790457,0.74936485,-0.118919455,-1.8922774,0.06750442,-0.88106,-0.30053517,1.0,0.9047619,0.62857145,5,CH_Sav_85
0.3045934,-1.285872,0.45640033,1.5794203,-0.7685542,1.3831633,0.86342204,-1.0754232,1.248778,-1.1075513,-2.1798842,-0.45344922,1.7530025,-0.8726237,0.9127463,-0.7578145,-0.24645606,-0.10525732,1.7251989,-1.0555185,2.2431436,0.51054114,-0.34178615,0.47887596,0.27844307,0.46091238,-1.2603308,0.26141644,1.4149045,-0.32540193,-0.8440153,0.36864918,1.0,1.2336997,0.775,8,CH_Sav_85
-1.7170329,-0.014725063,0.46115258,0.7800157,0.75848883,0.23939437,0.8201565,-1.0407555,1.3429126,0.91506946,-0.96206665,-1.2052077,0.5388197,-0.23950708,-1.607357,0.23857047,-1.8949678,-1.4119606,-1.4870332,-0.9111887,2.0963168,-0.082617134,0.31469777,0.4786359,-0.030235976,-0.70122766,1.7439711,-0.18916315,-1.8503261,-0.5090653,0.61345696,0.05205582,1.0,1.2480392,0.7809524,9,CH_Sav_85
0.098800965,1.1162727,1.7235259,0.67135906,-2.0311642,-0.16392711,-0.005216241,-0.7107495,1.415933,-0.28492108,-1.6930529,-1.3231614,-0.0045388937,0.5012311,-0.29756486,-0.65286636,0.29495016,-1.1238201,-0.13572392,0.26862317,-0.5953314,0.4360124,0.072422266,-0.32662734,-0.33852825,0.036772028,-1.6121827,0.9344852,-1.174374,-1.1046007,-0.16357759,1.0297675,1.0,1.3273183,0.7935484,11,CH_Sav_85
-0.08763446,0.11857593,-0.94965684,0.5698657,0.5176755,-0.63648266,0.05469209,-0.22873302,-0.2632438,0.5052069,-0.040774412,0.33290306,-0.26348686,-0.35890555,1.9199286,0.71533185,0.09529382,-0.6793872,-1.226932,1.2446966,-1.4738533,-0.47987735,-0.92493576,0.47767615,-0.43952635,-0.3582554,0.020730376,0.1913829,1.7374431,-0.8636069,0.4828412,0.45817143,1.0,1.3886956,0.8363636,13,CH_Sav_85
0.43008205,-0.63047725,-0.37051833,-0.06945219,-0.73179436,0.6498527,0.6806397,-0.28508264,1.6094896,-0.04289952,-1.3176407,-0.14702937,0.81519985,-0.10084531,-1.1468714,-1.0950661,-0.65156233,-0.61513346,2.1516984,-2.0427516,0.48817843,-0.94557357,0.021213211,0.26912117,-0.2660566,0.3137895,-0.80003715,-1.3806237,-1.2127426,1.0641967,0.18186074,0.075705156,1.0,1.1841491,0.73846155,7,CH_Sav_85
-0.36961865,-1.1397561,-1.5964391,0.6093326,1.33181,-1.0627017,1.0888919,-0.14631675,-1.8391341,0.92039406,0.6857892,0.6677345,1.7280538,-1.068455,1.5689404,0.3373801,-1.0872331,-0.26084965,0.7425863,1.5147657,0.9223175,-0.5363194,-0.129038,0.098936066,0.49933064,0.65011,0.30429038,0.17639032,1.0191842,-1.211626,-0.24131042,1.0803155,1.0,1.3044375,0.76153845,10,CH_Sav_85
0.8343736,-0.6375912,1.1723734,-0.37491834,-0.7271766,0.997973,-0.3095826,-0.2844149,0.07729567,0.4300117,1.0766952,-2.309773,-0.3585885,-0.68677557,-1.6985871,0.34031305,-1.5650976,0.7415695,-1.2657871,0.22159179,0.74193937,0.864582,0.8339074,0.46069068,-0.6654482,-2.1378627,0.1077234,2.4236505,-1.3465861,0.882934,0.44683447,-2.5998716,1.0,2.1407293e-16,1.0,3,CH_Sav_85
-0.30643812,-0.56837845,0.16891699,0.75949407,1.1503047,0.28884134,-0.34920472,0.28747347,-1.1720219,1.3621758,1.5063014,0.54145914,-1.3364897,0.02119706,0.6437343,0.7767702,0.668374,-0.26867563,-0.55359477,1.8274293,-0.902596,0.2742224,0.15239841,-0.943311,-0.353345,-0.7853717,-0.50466734,-0.19159298,1.1733686,-1.2153885,1.6610914,0.6124176,1.0,-0.6666667,0.8,2,CH_Sav_85
-1.5698653,-0.40279233,-1.0629362,0.3015444,0.80422485,-0.44207162,2.1399698,0.4319872,0.7480066,0.32366377,-1.8237226,-0.21650405,-0.35307798,0.5453883,-1.0046494,0.05637871,-0.8605312,-0.6634985,-2.2898436,-0.45740265,-0.62299883,0.2612568,-1.4820138,-1.9454296,-1.764362,-0.2932698,1.687073,0.92125076,-0.61933696,0.16123833,-0.46791422,0.8757754,1.0,0.0,1.0,1,CH_Sav_85
-0.085054606,-0.7858483,-0.6048596,0.018995285,0.6876416,-1.3684572,1.8788552,0.66487074,-0.37149927,1.5896009,0.21604611,0.5714338,0.30653003,0.19761065,-0.12386574,0.6204921,-0.510354,-0.51953715,-1.0892886,-0.01983593,-2.5634718,-1.1770765,-0.09436642,0.4026629,-1.1762383,-0.515806,2.7717757,1.0805378,-1.3958118,1.5420375,-0.35258824,-0.48222,0.0,0.0,0.0,0,CH_Sav_85
0.09970827,-1.241283,-0.3754377,-0.31709084,2.3257313,-0.64200675,0.95771533,-1.1136013,1.2291071,0.58794373,-1.0758077,1.0216722,1.1996126,-1.012342,1.5715629,0.25288105,1.2991954,0.69414973,1.7667251,-1.570588,-0.73237413,-0.060633115,0.073283315,0.38366494,-0.13477644,0.8065607,1.4032379,0.63117063,-0.37548494,-0.18629208,-0.5231075,1.1360527,1.0,1.3544137,0.81621623,12,CH_Sav_85
-0.22538576,0.10797984,-0.8374338,-2.411803,0.16307542,0.5357585,-0.6225708,-1.5937678,0.5785366,-1.4775052,-0.10156202,0.063224435,1.2403346,0.14291614,-0.4452572,-1.1987064,1.7938677,-0.57814974,2.0062947,-0.74821377,2.1167572,0.3904124,0.46327138,-0.29648393,-1.4634467,-2.1413374,0.32837886,-1.1542549,-1.0218791,0.8578795,-0.12339267,-1.3452265,1.0,0.552381,0.46666667,4,CH_Sav_85
0.16379151,-0.00035668164,1.7551861,-0.4728669,-0.98566395,-1.1845291,-0.47955614,0.5333682,0.7692331,0.37329006,0.4432512,-0.35357502,-0.86558634,0.8024208,-2.7683592,-0.5301099,1.322023,1.6460874,-0.2728548,-1.4236059,-1.3198913,-0.4522342,-0.1800716,-0.73106563,-1.7264514,-0.9759525,-0.15921727,-0.63246685,-1.3534212,2.6638536,-0.68486375,-1.5391718,0.0,0.0,0.0,0,CH_Sav_68
1.1433291,0.08666971,1.3224077,0.48687083,0.78835815,-1.1468356,-0.31618875,-1.1122802,-0.41522598,1.2230651,-0.17478378,-1.9430889,-1.3458703,0.695217,-1.9252079,1.9411727,-0.22606751,0.31139147,-1.4468262,-0.031295873,-1.2919872,1.3458366,-0.9386237,0.6035278,-1.4705229,-2.096397,-0.41040254,-0.4695879,-1.7578244,0.57961893,0.21837583,0.3528606,1.0,1.1696079,0.64,9,CH_Sav_68
-0.19025515,0.49389386,1.2748421,-0.6420226,-1.1804527,0.1749016,1.162714,0.5985005,-0.058725342,0.64566576,0.40261868,-0.14744419,-0.0062196553,-0.7559273,0.934229,0.3199368,0.04875548,-1.0409802,0.76942754,1.0542982,-0.36442468,-0.2186937,0.80789524,-0.34824175,1.5469248,1.8186345,-1.0452919,-1.7336444,-0.009833158,-1.5406942,-0.006087519,1.238011,1.0,1.0,0.56,3,CH_Sav_68
-0.55260026,-2.5357685,-1.0898592,0.013489902,1.0019257,-1.1489979,0.45662594,0.4060533,-0.39149636,1.4523422,0.5226001,0.31150955,1.7981919,-0.74457335,0.6561289,-0.99609494,-0.35671398,-0.8479129,0.8815377,-0.1086224,1.3013659,-0.13972133,0.56042695,-0.21622428,-1.5082693,-0.48780105,1.3286494,0.48334682,1.7504208,0.8662609,-0.33667535,-0.74718535,1.0,1.2698413,0.64444447,5,CH_Sav_68
1.2675389,-0.4381726,0.6692771,-0.75274265,0.0030762851,0.40170658,-0.5475985,-0.25045148,-1.0917819,1.0825912,0.004022777,0.34036142,1.3612635,-0.36558607,3.2532203,0.49434328,-0.08129507,0.78398824,0.63838476,0.6779334,-0.4424377,0.5733795,-0.32978266,0.34482682,0.4615771,-0.91220045,-0.8588623,0.39518732,1.2280921,-0.36922544,-0.59223723,-1.0698954,1.0,1.2761905,0.6,4,CH_Sav_68
-0.0966298,1.4011534,0.47636348,-1.0428,1.4624033,-1.5262163,-0.32941192,0.52895486,0.445366,0.33864185,0.9712425,1.3785386,0.90159035,-0.48331884,1.5097867,1.8981655,-0.9656445,-1.373955,1.0393125,0.20910755,-1.2574266,-1.8916124,0.74871993,0.24744706,0.27955866,0.6935445,0.76818764,0.82434535,-1.6441314,-0.10636373,0.0027717948,0.30326524,1.0,1.1212121,0.6,7,CH_Sav_68
-0.13477093,-1.2121937,0.35768816,0.7093128,0.12449613,1.0417387,0.54889375,-0.36312482,0.10676595,1.036745,-1.4741149,0.21468422,0.75455993,-0.9000374,0.52083987,-0.48767406,-0.50417733,0.7786131,0.51826715,-2.5796204,1.819254,0.400042,0.5615324,0.2624118,2.342417,0.83730763,1.998558,1.2047486,-0.64656335,0.5633548,-1.2436535,-0.74963427,0.9626168,1.2325926,0.66530615,14,CH_Sav_68
-0.19058633,1.252445,-0.77285904,-0.9632212,0.66399324,-0.9976677,0.13679749,-0.23206592,2.013221,0.99474895,-0.18730035,-0.20052351,0.88462496,-0.18166345,2.1103516,1.6233444,-0.016436398,-0.22183675,0.10612485,0.8137524,-1.1649204,0.24294825,0.57410115,1.2496221,-1.0635492,-0.2658211,0.48100248,1.3126543,-1.3473691,-0.86755687,0.0451489,-0.40239894,1.0,1.1838828,0.6625,8,CH_Sav_68
1.0489426,-0.1564222,-0.014865607,-0.50141567,-0.63012856,-0.06042573,0.14398901,-0.53972,1.6754676,0.24754706,-2.4880552,-0.17412251,0.38259035,-0.035004616,0.2206868,0.1700453,0.055176403,-0.09424777,0.7892835,-2.1828482,-1.0539278,0.2022822,0.6150912,0.07084037,0.109245785,0.019628175,0.5777387,-2.1334493,-1.6760157,0.38542354,-0.84177077,-0.3348444,1.0,0.6666667,0.6,2,CH_Sav_68
-2.0211544,-0.27876323,0.6782117,0.39509785,1.4523522,0.6200527,-0.6571382,-0.004861295,0.57633007,-0.21430427,-0.8647956,0.2105936,0.68322647,0.43951234,-0.37912083,-0.14848214,1.6694245,1.6483053,0.4227195,0.5012532,2.2873638,0.44491693,-0.25387377,-0.95131457,-1.419391,-0.8332618,0.039005905,0.2248013,0.2281566,-0.97785616,0.6224966,1.0879579,1.0,1.1824561,0.63448274,11,CH_Sav_68
-0.80830777,-0.39445424,0.6729164,0.061290506,0.5475198,0.24469145,-1.5257436,0.40850267,0.5761314,0.9803432,0.65866333,0.32178023,1.89412,0.5654299,-0.8335175,-1.5157248,-0.029073834,0.5567207,3.3066006,0.58876884,2.5898304,0.9399854,-0.81039226,-0.7732358,-1.3067305,-0.15159528,-1.0360688,-0.40847644,-0.17151731,-0.0032444447,0.08710525,0.25646186,0.9493671,1.1884058,0.6,12,CH_Sav_68
-1.5252256,-0.6675514,1.4280028,0.807587,0.43405274,-0.13213953,0.6173321,0.37543952,0.2972811,-0.3823191,1.6892595,-0.6052662,-0.29578272,-0.3839733,-0.5123066,1.0205677,0.4388623,-0.2169382,-2.3073502,1.5688936,0.7738726,0.0972995,0.10550377,0.75215614,-1.9922673,-0.6781324,-0.0008890517,1.1839576,1.9727906,0.3476377,1.5425044,-1.1645031,1.0,0.0,1.0,1,CH_Sav_68
1.5685133,-0.6665297,0.12878951,-0.73261905,0.40660027,0.029315695,0.34086436,0.116039455,-0.9623531,0.56421614,0.07363433,0.16369374,1.479916,-0.54602045,3.7293186,1.617464,0.24019375,-0.19578427,0.7111424,0.49792343,-0.4540636,0.13854541,1.1051054,-0.9059458,0.604042,-1.2127373,-0.57127947,0.22825909,1.224526,-0.3539033,-1.0637369,-1.22934,1.0,1.1515151,0.68,6,CH_Sav_68
-0.51648426,-0.28423348,0.049939662,1.4377539,0.0025094002,-0.6854733,1.6987376,1.4308791,0.18324941,0.20396082,-0.14103371,-1.6645935,-0.2729892,0.55716753,-1.511844,0.508584,-1.068446,0.19248962,-2.2456968,0.7730658,-0.4600314,0.6987468,-0.51590854,0.2392435,-2.3227766,-0.7488253,0.46590197,-1.7938505,0.17593996,1.2038927,0.39026845,-0.7991868,1.0,1.1840385,0.6666667,10,CH_Sav_68
-1.5693614,-0.6084909,0.5901069,1.1717715,2.123164,-1.5583652,0.99852896,1.1885225,0.7713851,-0.70494336,-1.0519274,0.78971946,1.3909588,-0.40228733,1.1440536,0.2730927,0.2548536,2.2532187,1.3110542,-0.43025517,1.0907104,1.4010122,0.22505903,-0.69389474,-1.0847032,1.1151032,-0.4333004,-0.97497404,2.163215,0.2705537,-0.9564906,1.3394768,1.0,1.2028985,0.60888886,13,CH_Sav_68
-0.13333237,-1.1581843,1.1139805,-2.48899,1.759161,0.7579391,-0.8015381,-1.7515783,1.9927471,0.48533028,-0.32998475,-0.0044074305,-0.4347436,-1.4457358,-0.1418734,0.42999274,0.4315346,-0.09451562,1.527424,-1.0067366,0.7799686,0.9659387,0.06879161,0.31101772,0.077711165,-0.10356174,0.20339265,0.10436278,-1.2601913,-1.2055856,0.73996735,1.3935056,1.0,0.6,0.65,3,CH_Savav_22
-1.2765691,-1.3120518,0.4435569,0.36742666,0.88961357,0.08706394,0.3737314,0.77134395,0.4430667,-0.36095807,-0.84051293,1.2297302,-0.37016693,-1.1916353,-0.111700006,-1.2551376,1.2085733,-0.94969475,-0.71739626,-1.9871747,0.9057501,-0.07900941,0.103725314,0.3085775,0.51193726,1.2504689,2.5289636,-1.3801732,1.7281679,1.0446665,-0.4385641,-0.09438488,0.0,0.0,0.0,0,CH_Savav_22
0.64477104,0.66400003,0.9460301,0.6503574,-1.1068145,-0.34790942,1.3808397,0.8994915,-0.0017965083,0.14282574,-1.5259821,-0.89489496,-0.9326534,-0.77274776,0.9234669,0.57350147,-0.54983026,-0.72016114,-0.61798185,0.15228412,-1.6772615,0.7887441,0.76883507,1.5155115,1.9676852,1.8364236,-0.10387155,2.3503482,-0.59196013,-0.8269079,-0.7500227,1.5370731,1.0,1.2937729,0.57,8,CH_Savav_22
0.77362704,0.32329845,-0.1563017,-1.1380529,-0.35107967,-0.069799446,0.6577697,0.42117137,-2.7543964,0.10196316,-1.3765869,-0.2007951,0.61777353,1.2592155,-0.19494167,-0.60530126,-0.9137063,-0.035055727,1.0359944,1.1191406,0.019375727,1.3782746,-1.412737,3.0126004,0.9329703,-0.10585824,-0.95887136,-0.75160074,-0.3489821,-1.0950954,-0.926966,2.236211,1.0,1.3156862,0.536,9,CH_Savav_22
2.0756316,-0.113793164,-0.17782637,-0.55171025,-1.7001841,1.0998361,-0.4796903,1.059826,-1.5793092,-0.2600832,0.50513566,-0.722505,-1.2405018,0.25139248,-0.94635063,0.35856307,0.2714055,0.38867697,-0.98332375,-0.53113884,-0.90337884,-0.6775631,1.2154294,-0.13679074,2.0089242,0.17764983,0.2573893,0.22910318,-0.017205,1.8568052,0.14864817,-2.1079338,1.0,1.3486956,0.6304348,13,CH_Savav_22
-0.56965375,1.2320404,-1.0933813,-0.25317883,-1.8283371,-0.40966928,1.2172661,1.5244501,-0.2969949,0.042359047,-0.44491494,0.59350973,0.07937209,1.0160271,1.0851787,-0.49606282,-0.26312172,-0.1872042,-0.85239303,1.1732928,-1.5754064,-1.7006419,0.42662907,0.5852891,0.33177882,1.0937083,0.27134258,1.0476599,0.18680795,-0.40362868,0.33417705,-0.20913538,1.0,0.9714286,0.76,4,CH_Savav_22
-0.44651365,1.739619,0.90657324,-0.7822843,-0.13327801,0.19328482,0.313618,0.19875923,0.92415035,0.49997067,-0.23981702,-0.1392789,-1.2941496,0.01918231,-0.1437996,0.54876935,-0.2895411,-1.127494,-0.9432698,-0.49275154,-0.80173427,0.4667033,0.51010865,-0.5289966,1.858433,1.3648092,0.17469494,0.058564365,-1.8530717,-1.1780756,0.34990674,1.3889201,1.0,1.3460969,0.51153845,14,CH_Savav_22
-0.75535846,-0.9324297,1.0040935,-0.82490546,0.24435565,-0.10542389,1.6311576,-1.1483157,2.4348643,-0.10575789,-1.2977787,-0.84246826,-0.07935597,-1.3558058,1.1459335,0.26859775,-0.49128413,-1.375676,-2.4912748,0.5171684,-0.9136855,1.0812578,0.31661564,-0.8147217,-0.009940438,1.6091769,1.514448,1.4887724,1.746294,-1.8597642,-0.13630739,0.5875214,1.0,1.1676768,0.6545454,6,CH_Savav_22
0.40185523,-1.9402335,0.4484677,-0.067120105,0.3403502,0.3783958,0.16615394,-0.5060359,0.08944838,0.047127813,-0.19315447,0.027676493,-0.5537856,-0.9825277,-1.4976968,-0.3456912,0.10018802,1.6452554,0.1718168,-1.5124862,0.10294701,-0.8321213,0.2900641,-1.4510258,0.3707639,0.08228612,1.5606952,0.6464262,-1.0328696,1.3035263,0.10208663,-0.38198954,1.0,1.1111112,0.675,5,CH_Savav_22
-0.03862247,1.9516279,-0.3681941,0.6493085,0.6848615,0.14639011,-0.67375803,0.5858807,-1.3753349,1.2584045,0.096000485,0.3270377,-0.61683667,1.4344019,-0.5305422,0.5339953,-0.25820202,-1.0727253,-0.89965653,0.15492478,0.27893138,-0.23198414,1.630805,0.16451542,1.303184,-0.63605195,0.67189,-0.92334443,-2.210669,-0.33688933,0.16288319,0.5202374,1.0,1.0873814e-15,0.9,2,CH_Savav_22
0.8470522,2.1392887,-1.1675711,-0.95327026,-1.1982069,-0.4023843,0.36393416,1.163235,-1.1320887,1.2814555,0.5927473,-0.10401745,-0.26990008,0.89444643,1.1337208,1.4323064,-0.34984457,0.56985736,-1.7733765,0.8487916,-1.2110101,-2.3469596,1.998923,-0.64725757,0.98448473,-0.30668408,1.1355455,0.089973964,-1.3048621,0.3897695,0.3478343,-2.353894,1.0,1.3477812,0.54,10,CH_Savav_22
1.4330435,0.69370294,1.4539657,-0.6543617,-0.5458839,1.1610054,-0.5649713,-0.052806966,-1.698041,-0.8982729,1.7011886,0.023279456,-0.47899,0.9314782,0.36230323,1.118129,-2.0959244,0.22240394,-0.37981594,0.9824342,-0.46829432,-0.91945463,1.0523756,0.9125526,0.21151996,-2.0568502,-0.00079104304,1.0504283,-0.09194833,1.0837368,1.340045,-3.176494,1.0,1.3463659,0.59411764,11,CH_Savav_22
-1.3249131,-0.69493973,0.28307307,1.6183621,1.697233,-1.3424381,0.64614284,0.28266597,0.65343386,-0.34568307,-1.0355351,1.0470164,1.6495134,-0.6514929,1.5427954,0.06184931,1.9816391,-0.99732673,1.4536613,-0.64441514,1.3971696,1.348042,-0.6335225,1.8350904,-0.99443495,1.2553265,-0.24655637,-0.30802557,2.1717646,-0.14618397,-1.5164039,1.4965317,1.0,0.0,1.0,1,CH_Savav_22
0.073058985,1.7666452,0.9457997,-0.060094662,-0.32266968,-0.43166095,1.3474443,-0.01189363,-0.2620064,2.4565563,-2.0791314,0.62207884,-1.2029618,1.1926649,1.6642643,-0.66291,-0.89549977,0.3139968,-0.4703443,-0.17176533,-0.19715457,1.7844317,-0.6994035,-0.55939174,0.4029898,0.028967306,-1.3359618,-0.50118256,1.6107994,-1.4344552,0.13258903,2.2743394,1.0,1.2540792,0.6,7,CH_Savav_22
-0.07092403,1.7605205,-0.2950136,1.0318469,-0.20556532,-0.02389495,0.45637137,-0.34442168,0.9524281,0.13971835,-0.6559411,0.0015478022,-1.3689195,-0.10856883,-0.008668072,1.1868105,-0.3338563,-0.43208894,-1.1753938,-0.39604616,-1.0475179,-0.5443243,1.0128225,-1.6166593,1.8586079,1.0211393,0.4713483,-0.6488009,-1.8056532,-0.79960805,-0.04536605,1.1534506,1.0,1.3521551,0.66842103,12,CH_Savav_22
-1.2497258,0.9761395,-0.3083681,1.4916588,-0.4060173,0.6680947,-0.6967404,0.54580057,0.8158275,-0.29198974,-0.34647247,-0.455074,1.1968161,0.99346817,-3.0522933,-1.5791422,0.35088468,1.3469493,0.76396203,-0.098141335,3.0664325,1.2621477,-0.47571123,-0.4432562,-0.40859044,0.2851444,-1.1776353,0.6407166,-1.1331042,0.0180743,-0.6633151,0.7908228,0.0,0.0,0.0,0,C_Lava_65
-1.4833074,-0.07936217,-0.5761427,-0.024401033,2.0493686,-0.6378225,1.0744789,0.39157274,0.03199528,-0.3467167,0.17040166,0.46037424,0.22737518,0.654954,-0.93801934,0.4506653,-0.09776722,0.057752684,-1.8369542,1.0211014,-0.2646706,0.6036086,0.10250747,2.3478036,-1.9735396,-0.5309801,1.5768596,-0.654181,-0.13844061,0.07174979,0.60438937,1.0600284,1.0,1.3023735,0.875,10,C_Lava_65
0.39639664,2.1019866,1.0084007,1.4537138,0.0384574,0.9433784,-0.5591688,-0.46218672,0.06755929,-0.10623644,1.1047816,0.25487489,-0.40176785,0.84854126,-0.33502677,0.99151266,0.05421564,1.4415301,0.25465313,0.51876706,0.0047543272,-1.2744718,-0.19610739,0.89335006,0.29518875,-1.0085235,-0.75295746,0.41768506,-2.60799,-0.4230118,0.5246453,-0.6225284,1.0,0.2,0.6666667,3,C_Lava_65
1.8086238,0.60209966,-1.0449505,-0.2104383,-0.043686837,1.4882902,-0.31837547,-1.5651041,-1.2011478,0.23403114,-0.8601154,-0.30706096,-0.33894306,1.0794096,-1.4434068,-2.0014224,1.0624305,1.0131058,1.145524,-1.4116946,1.5847313,1.6674391,-0.3838607,0.10850553,0.9791474,-1.2524084,-0.08494718,0.6983655,-2.8843026,-0.96545804,-1.419698,0.5379639,1.0,1.060606,0.8666667,7,C_Lava_65
-0.717461,0.19558646,0.90732306,-0.81052303,0.8696155,-0.4486164,0.40193316,0.31749454,0.04803921,-1.005638,0.18493548,0.32211044,-0.31297004,-0.82493424,1.1478083,0.18581615,0.76833206,0.64844096,0.56757516,0.8862551,-0.07849966,1.2141241,-1.5749793,-0.30473435,0.55082536,1.4728974,-1.7305676,0.7562865,1.5120972,-2.10229,0.52315384,3.3042924,1.0,1.3727536,0.8090909,13,C_Lava_65
0.062424954,0.6947082,-1.3092997,0.22108477,-2.2938578,0.89817077,0.12671536,0.5344357,0.43755615,-1.8364587,-0.0071441904,0.22129326,1.0805466,0.7697902,1.392876,-0.8307148,-0.9941485,0.07474124,1.0201688,-0.15336636,0.8412659,-0.18164212,-0.67105263,-0.41984603,-0.19978866,0.64827967,-1.8840547,-0.82771343,2.536831,0.45621938,-0.4531743,-1.8475893,1.0,0.64761907,0.95,4,C_Lava_65
-0.6116089,1.1087403,-1.6899011,1.5844682,-0.22210969,-0.64135605,-0.30449855,-0.3704146,-1.2696573,0.5751382,-1.2335919,0.053315192,0.40129256,1.8388591,-0.44038773,-0.56455064,-1.34745,-1.5795591,-0.057055965,1.0967009,0.49803662,-0.13483715,-1.1613269,-0.094042405,-1.3479358,-0.91986173,-0.4774989,-1.5354954,-0.43834513,-0.6967264,0.15368629,1.8294591,1.0,0.0,1.0,1,C_Lava_65
0.70578086,-1.5637565,-0.7997088,-0.5494801,-0.4876489,0.99282044,0.20440727,-0.63148946,0.6621578,0.017001078,-0.7040796,-1.2733256,-1.1278758,-1.1735243,0.09811059,0.8787738,-1.4133568,-0.26322737,-0.1960719,0.22185764,-1.4623289,0.24739975,-0.049486697,-1.3209975,-0.3286893,-0.4760985,0.43256238,-1.3194071,-0.3785622,-0.0902904,0.78121316,-0.11139886,1.0,1.0873814e-15,0.7,2,C_Lava_65
