,GROWTH,CYCLES,SYMMETRY,ACTIVITY,GLUCOSE,OXYGEN,PRESSURE,RADIUS,WALL,SHEAR,CIRCUM,FLOW,SHORTPATH,GDIAMETER,GRADIUS,ECCENTRICITY,CLOSENESS,BETWEENNESS,EDGES,NODES,CLUSTERING,INDEGREE,OUTDEGREE,DEGREE,COMPONENTS,CONTEXT
17,1.2948148148148149,1262.5060240963855,0.7148936170212765,0.8,0.001508,9.481,38.6117491869918,12.45233861788616,1.8218760162601637,0.0487068926829269,292.555398373984,356399349.9430079,4.949697867535301,127.0,72.0,97.48907646474676,0.0036735184317247,0.0023986141937055,2460.0,2014.0,0.0145647136709698,1.221449851042701,1.221449851042701,2.442899702085402,1.0,C
18,1.3185185185185184,1230.1309523809523,0.6708333333333334,0.7311827956989247,0.0009876,6.071,38.35443850151583,11.869334776959748,1.8819904720658311,0.0455747011693373,268.98935556517955,273332631.1039849,4.431080373951583,115.0,63.0,90.08670520231212,0.0037541886556913,0.0022680322214029,2309.0,1903.0,0.0166403923629357,1.2133473462953233,1.2133473462953233,2.4266946925906465,1.0,C
19,1.2123076923076923,1267.482269503546,0.5692307692307692,0.8561151079136691,0.00186,11.31,36.33098263888896,11.648869212962945,1.8124976851851864,0.0412552274305555,262.34046701388843,203739599.7471642,5.877955838235192,135.0,68.0,99.5253164556962,0.0051053378111595,0.0040270978130566,1728.0,1422.0,0.0178152836380684,1.2151898734177216,1.2151898734177216,2.430379746835443,1.0,C
20,1.3996581196581197,1278.31843575419,0.6654545454545455,0.8169014084507042,0.002001,13.39,37.20625552699231,13.981487917737777,1.7198894601542418,0.0569108349614395,344.12755321336675,632212137.7067358,4.747366070583783,105.0,65.0,86.8659286592866,0.0042073161179059,0.0028439692809205,1945.0,1626.0,0.0157851578515785,1.1961869618696186,1.1961869618696186,2.392373923739237,1.0,C
21,1.3716239316239316,1274.4032258064517,0.7358490566037736,0.6666666666666667,0.0007584,4.58,40.84257631126393,13.720491831470325,1.7200739466895938,0.059074181427343,361.31012381771313,639362406.4433793,4.513770553770554,119.0,70.0,93.5381818181818,0.0038425572086983,0.0022827979458244,2326.0,1925.0,0.0103896103896103,1.2083116883116882,1.2083116883116882,2.4166233766233765,1.0,C
22,1.43019943019943,1298.026455026455,0.7686274509803921,0.7291666666666667,0.001544,10.04,39.11738452380956,13.145211428571422,1.6763252380952371,0.052079018095238,341.3492066666658,469936457.29961926,4.238698528392323,123.0,65.0,89.26995979322228,0.0037884068174513,0.0023700736982079,2100.0,1741.0,0.0114876507754164,1.2062033314187248,1.2062033314187248,2.4124066628374496,1.0,C
23,0.9978347578347576,1113.9135802469136,0.792,0.0961538461538462,0.0005745,1.331,39.1611788702929,12.551078974895391,1.7326150627615082,0.0455108812761506,299.86259623431005,309472344.1792889,5.300325059242365,138.0,69.0,102.78463476070527,0.0042163676071773,0.0032530107570934,1912.0,1588.0,0.0186817800167926,1.2040302267002518,1.2040302267002518,2.408060453400504,1.0,C
24,1.36,1301.867724867725,0.7576923076923077,0.784431137724551,0.001062,6.708,40.19351207729473,12.782030193236729,1.7350458937198037,0.0485128776167472,327.82342109500763,373313571.9460544,3.965366117023534,118.0,62.0,92.92087378640775,0.0032553819090351,0.0018753005496797,2484.0,2060.0,0.0147249190938511,1.2058252427184466,1.2058252427184466,2.411650485436893,1.0,C
25,1.18017094017094,1290.7664233576645,0.6170212765957447,0.6911764705882353,0.000741,4.286,39.0478110777158,13.209662086732498,1.69557750107342,0.0540552773722628,331.4939544869047,462294740.66152966,3.9702100284024175,114.0,65.0,89.35433884297521,0.0037070015901397,0.0019946689456884,2329.0,1936.0,0.0196280991735537,1.202995867768595,1.202995867768595,2.40599173553719,1.0,C
26,1.2911680911680912,1253.7606382978724,0.7695652173913043,0.6989247311827957,0.001056,7.255,40.12349447879859,13.244157685512372,1.70089090106007,0.0560609319787985,343.028022526501,493587468.3558291,4.273502485477789,116.0,63.0,91.87765957446808,0.0033746804105703,0.0022158346727519,2264.0,1880.0,0.0131205673758865,1.2042553191489362,1.2042553191489362,2.4085106382978725,1.0,C
27,1.417663817663818,1293.9227272727271,0.7666666666666666,0.9095477386934674,0.001834,11.92,37.80490151874697,12.982501186521132,1.7045980066445172,0.0498622809682011,326.1843659231135,384908880.3876595,5.722472010812324,111.0,58.0,88.20125786163523,0.0043411136144598,0.0031911989493666,2107.0,1749.0,0.0167714884696016,1.2046883933676389,1.2046883933676389,2.4093767867352773,1.0,C
28,1.3818803418803418,1284.973404255319,0.7178571428571429,0.7305699481865284,0.001114,7.218,39.31785966587107,13.260845346062096,1.7135980906921242,0.0551145255369929,340.88724391408107,482971083.5855375,5.015185917825504,112.0,59.0,88.73982808022923,0.0037378122622388,0.0028049485530325,2095.0,1745.0,0.0110792741165234,1.2005730659025788,1.2005730659025788,2.4011461318051577,1.0,C
29,1.3846153846153844,1311.0892018779343,0.7529411764705882,0.8961038961038961,0.002181,13.91,38.78385210577872,13.110566111655215,1.7036596474045065,0.053721624877571,333.64502546523045,406828653.0691474,5.289112854573362,135.0,68.0,100.20011841326227,0.0046095292396021,0.0030478889493662,2042.0,1689.0,0.008091572922834,1.2089994079336883,1.2089994079336883,2.417998815867377,1.0,C
30,1.353162393162393,1300.1935483870968,0.6518518518518519,0.5280898876404494,0.001458,9.121,39.23486912020914,12.898915940766534,1.7750378919860597,0.0499941228222997,316.62349259581964,407754587.16824895,5.606967926115271,114.0,66.0,89.95813710099425,0.0039967431280683,0.0028635413125994,2296.0,1911.0,0.0141287284144426,1.2014652014652014,1.2014652014652014,2.402930402930403,1.0,C
31,0.9048433048433048,1235.6593406593406,0.6827586206896552,0.2962962962962963,0.0006492,1.766,40.49108247829515,13.904169297553294,1.8029688239936823,0.0567266685082872,334.28002525651203,580416935.4889497,5.264189507633165,114.0,62.0,88.82892839980778,0.0039289223487153,0.0024665898644754,2534.0,2081.0,0.0148966842864007,1.217683805862566,1.217683805862566,2.435367611725132,1.0,C
32,1.384159544159544,1216.0935251798562,0.7142857142857143,0.0673575129533678,0.0005983,1.817,40.15528871391072,13.25083307086617,1.8607375328084,0.052192606824147,302.8576346456693,465564714.0425192,6.532073099865992,113.0,71.0,91.58390949088624,0.0044315124263542,0.0040091742088328,1905.0,1591.0,0.0104755918709407,1.197360150848523,1.197360150848523,2.394720301697046,1.0,C
33,0.9709401709401708,1164.3714285714286,0.625,-0.3255813953488372,0.0006326,2.486,36.129295232625,12.116690407811586,1.7747800114876504,0.0402690350373348,259.8646341183229,219736006.92894897,6.096025095653414,106.0,81.0,93.57201929703652,0.0051148504087254,0.0040947453154719,1741.0,1451.0,0.0140133241442683,1.1998621640248104,1.1998621640248104,2.3997243280496208,1.0,C
34,0.9283190883190884,1252.7142857142858,0.6896551724137931,0.3111111111111111,0.0004488,1.06,39.176660226385614,13.259052693208442,1.7773145979703355,0.053092906713505,311.4681167056981,429354233.33087337,5.984154150447513,107.0,63.0,86.2916864608076,0.0044629670834351,0.0027719302124317,2562.0,2105.0,0.0077593032462391,1.2171021377672209,1.2171021377672209,2.4342042755344417,1.0,C
35,0.835099715099715,1109.4142857142858,0.7333333333333333,0.0632911392405062,0.0005879,1.733,40.46288592337497,12.96975247524752,1.856456736978043,0.0499676147223418,302.85984933275944,370967262.3235928,6.042439903774537,112.0,57.0,84.65972944849115,0.0043042112207832,0.0030671203507141,2323.0,1922.0,0.009885535900104,1.208636836628512,1.208636836628512,2.417273673257024,1.0,C
36,0.9757264957264956,1210.945652173913,0.5411764705882353,0.2222222222222223,0.0005341,1.185,39.53497232865054,12.6747173265219,1.80886036611324,0.0473624440187314,293.1858160919538,322388562.1836957,6.630169406878787,108.0,63.0,86.82829318298309,0.0043854581936482,0.0033186653141687,2349.0,1951.0,0.0105928583632325,1.2039979497693492,1.2039979497693492,2.4079958995386983,1.0,C
37,0.8984615384615384,1144.9058823529413,0.5733333333333333,0.2745098039215685,0.0005353,1.107,39.09460167952789,13.84523785746712,1.8262206082614607,0.0567605256468452,318.96927417158446,524650293.1171568,6.840049254900603,102.0,63.0,83.2301278488049,0.0051789821338841,0.0037076586926593,2203.0,1799.0,0.011858439874004,1.2245692051139525,1.2245692051139525,2.449138410227905,1.0,C
38,0.842165242165242,1159.6179775280898,0.6785714285714285,0.3333333333333332,0.0005985,1.174,41.26790257945639,13.831451865499783,1.8785006909258413,0.0576068687240902,327.98140304007364,603411321.6117445,6.16184670565766,113.0,63.0,87.86199220923761,0.0045080135580796,0.0033439088618818,2171.0,1797.0,0.008347245409015,1.208124652198108,1.208124652198108,2.416249304396216,1.0,C
39,1.0675783475783476,1164.4274809160306,0.7818181818181817,0.4252873563218391,0.00052,0.8323,41.748435927673015,14.38159984276729,1.8850353773584905,0.0652661210691823,342.2194732704396,739391076.0001947,5.568932543322964,112.0,63.0,87.98993288590604,0.0041045345545235,0.0026030713606121,2544.0,2086.0,0.0103867050175775,1.2195589645254077,1.2195589645254077,2.439117929050815,1.0,C
40,1.3353846153846152,1206.8136645962734,0.7208333333333333,-0.5153846153846153,0.000255,0.6342,39.20006385362216,12.608224794622872,1.7683140403286035,0.075323856982823,298.5531882001486,491451113.890067,1.6506427092539344,121.0,71.0,93.19034608378873,0.0030106882686573,0.0007218951114949,2678.0,2196.0,0.0132058287795992,1.2194899817850635,1.2194899817850635,2.4389799635701275,1.0,C
41,0.7056410256410255,1132.872340425532,0.6222222222222222,0.2156862745098038,0.0006153,2.768,40.48191365131586,12.823866118421067,1.6931802631578974,0.0826763144736843,325.50205789473745,611250731.4165496,1.5475372969794958,122.0,79.0,100.06181818181818,0.0028145941734468,0.0006003539053869,3040.0,2475.0,0.0105050505050505,1.2282828282828282,1.2282828282828282,2.4565656565656564,1.0,C
42,1.0648433048433046,1193.4297520661155,0.7151515151515151,-0.0683229813664596,0.0005685,1.107,38.7292872706423,11.829456039755332,1.761720183486236,0.0620162958715597,276.0289564220184,337201054.13677305,1.6357792996854126,114.0,68.0,89.97253258845437,0.0028822414804707,0.0007319836946518,2616.0,2148.0,0.0161390440720049,1.217877094972067,1.217877094972067,2.435754189944134,1.0,C
43,1.0673504273504273,1224.982456140351,0.5900000000000001,0.1066666666666666,0.0006238,1.573,38.662809376020896,12.827484808886004,1.7028255472067952,0.0774733002286833,312.6157438745503,577406175.9839242,1.4983374563990182,120.0,69.0,95.81491822895892,0.0026938956544338,0.0005742604139631,3061.0,2507.0,0.010238000265922,1.2209812524930197,1.2209812524930197,2.441962504986039,1.0,C
44,1.181994301994302,1241.7720588235295,0.76,0.0251256281407035,0.0004469,0.713,38.93007411725509,12.595603930712896,1.6588887408394386,0.0768184896735508,314.77633644237187,555247937.8947376,1.4542984810534196,115.0,66.0,90.01751527494909,0.0026495161084314,0.000569069578543,3002.0,2455.0,0.0160217243720298,1.2228105906313649,1.2228105906313649,2.4456211812627293,1.0,C
45,0.6358974358974357,1054.5245901639344,0.8125,0.1875,0.0005794,2.109,39.94061444186819,12.638416031798627,1.7112825438887098,0.0748010569725074,316.3940682345144,609577099.3051382,1.4825599786668444,114.0,65.0,91.41183673469388,0.0027385131918964,0.0005809376969788,3019.0,2450.0,0.0149659863945578,1.2322448979591836,1.2322448979591836,2.464489795918367,1.0,C
46,0.8777207977207976,1082.8181818181818,0.7619047619047619,0.053763440860215,0.0006213,2.203,37.95900627915323,11.744552206673852,1.698441693577319,0.0653789329027629,276.79139002511647,337580781.19867146,1.608607390222827,113.0,64.0,89.85212812637121,0.0029601234051831,0.0006780408110489,2787.0,2279.0,0.0150650870264735,1.2229047827994737,1.2229047827994737,2.445809565598947,1.0,C
47,1.0233618233618234,1295.776595744681,0.7266666666666667,0.1016949152542372,0.0005449,1.224,38.22591444132115,12.524541110330278,1.6996380885453248,0.071266939564301,301.394783204497,494317738.9573105,1.6180947314943546,118.0,65.0,90.553793399057,0.0029865164736076,0.0006660442834613,2846.0,2333.0,0.0091441634519217,1.2198885555079295,1.2198885555079295,2.4397771110158595,1.0,C
48,1.015384615384615,1178.1826923076924,0.6500000000000001,0.3435114503816794,0.0005928,1.307,39.38206489726018,12.442380821917808,1.689851027397259,0.0745723517123288,308.9167458904103,499852665.0199976,1.4813891781202275,121.0,71.0,96.1865889212828,0.0026676096932937,0.0005928144837062,2920.0,2401.0,0.0123559627932805,1.2161599333610995,1.2161599333610995,2.432319866722199,1.0,C
49,1.0700854700854698,1229.6190476190477,0.6424242424242423,0.2520325203252032,0.0005869,1.346,41.429229481815184,13.576103636948783,1.7211792726102315,0.090469095590602,351.87128516253705,867386164.6126218,1.579363390129927,107.0,64.0,86.6082268370607,0.0028381324484151,0.0006058556942105,3107.0,2504.0,0.018503727369542,1.240814696485623,1.240814696485623,2.481629392971246,1.0,C
50,1.1024501424501425,1360.6914893617022,0.4701754385964912,0.7882352941176471,0.0008184,2.887,37.69463410900187,20.53320698101655,2.040578077158606,0.0411387030006123,431.5146301285984,933500937.5974904,11.686263955661326,109.0,59.0,85.27060539752006,0.0055380830633031,0.0083595027413656,1633.0,1371.0,0.0170192073911986,1.1911013858497448,1.1911013858497448,2.3822027716994896,1.0,CHX
51,0.9907692307692308,1410.264367816092,0.4259259259259259,0.7101449275362319,0.00166,8.869,36.65246116187992,18.93670757180159,2.0095084856396856,0.0314574164490861,390.08805613577033,629561393.2669705,11.02692777180774,115.0,79.0,99.01826484018264,0.004690090435833,0.008244798319432,1532.0,1314.0,0.0159817351598173,1.1659056316590564,1.1659056316590564,2.3318112633181127,1.0,CHX
52,0.3819943019943019,1272.076923076923,0.5333333333333333,-0.6666666666666667,0.000793,0.269,34.813488429172445,19.65141023842917,1.9983323983169692,0.0319117727910237,353.2808485273494,691918382.7181628,13.210321568351857,119.0,65.0,90.3697617091208,0.0063021933868955,0.0106547169511624,1426.0,1217.0,0.0043823609969871,1.171733771569433,1.171733771569433,2.343467543138866,1.0,CHX
53,1.4748717948717949,1402.9447852760736,0.7323529411764707,0.96078431372549,0.0008659,3.696,37.295990469707306,21.3520898570456,2.0622035398230083,0.0384300673927842,445.6506058543224,1081815485.836965,10.029198822347896,107.0,62.0,85.69856459330144,0.0055018352848865,0.0078353487723547,1469.0,1254.0,0.0127591706539075,1.171451355661882,1.171451355661882,2.342902711323764,1.0,CHX
54,1.3887179487179488,1348.948905109489,0.6380952380952382,0.8476190476190477,0.0008274,2.038,38.33787641402721,22.31131843891404,2.0729621040724,0.04446075,487.7099666289586,1269053352.33631,11.622946040543027,118.0,61.0,87.52726063829788,0.0053427976079986,0.0075847386829121,1768.0,1504.0,0.0059840425531914,1.175531914893617,1.175531914893617,2.351063829787234,1.0,CHX
55,1.379373219373219,1411.08547008547,0.5566666666666666,0.6635514018691588,0.001049,5.013,36.60827990430624,21.982512645249457,2.002869446343128,0.0326804005468215,457.1158010936433,860995781.7799048,11.54501601913271,107.0,57.0,81.60834670947031,0.0060401763446225,0.0090785416417544,1463.0,1246.0,0.0160513643659711,1.1741573033707866,1.1741573033707866,2.348314606741573,1.0,CHX
56,1.617094017094017,1317.0053475935829,0.7718309859154929,1.0,0.003072,15.51,40.2344277899343,20.01246115973738,2.0696745076586422,0.0361254168490153,470.8006356673956,871709931.2278981,8.890407230144241,111.0,60.0,90.05576923076923,0.0043961730986415,0.0055860272001218,1828.0,1560.0,0.0089743589743589,1.171794871794872,1.171794871794872,2.343589743589744,1.0,CHX
57,1.494245014245014,1327.7112676056338,0.6892857142857143,0.896551724137931,0.0008947,3.903,42.147565770348805,24.64788808139533,2.301251453488372,0.038630535610465,539.1217042151167,1472195957.982922,9.009981896453416,108.0,55.0,81.22447257383966,0.0054398469783522,0.0074409557673919,1376.0,1185.0,0.0022503516174402,1.161181434599156,1.161181434599156,2.322362869198312,1.0,CHX
58,1.2790883190883189,1332.336,0.6627450980392158,0.8723404255319149,0.0007426,1.799,36.47235515873017,22.69587131519277,2.027462585034013,0.041877189909297,466.32977040816405,1205843021.824828,11.085545793467114,114.0,59.0,87.91930060524547,0.0053602029730848,0.007309998629021,1764.0,1487.0,0.008966599417171,1.1862811028917284,1.1862811028917284,2.372562205783457,1.0,CHX
59,1.4258689458689455,1354.879746835443,0.7566666666666667,0.8769230769230769,0.0009224,3.981,37.89832411924123,18.417766395663925,2.037998915989159,0.0278877197831978,393.6730189701896,464118697.0797287,10.097333284618788,116.0,67.0,91.88343949044588,0.0047676496826066,0.0063095678742323,1845.0,1570.0,0.0167728237791931,1.17515923566879,1.17515923566879,2.35031847133758,1.0,CHX
60,1.2601709401709402,1232.2672413793102,0.6244897959183674,0.945945945945946,0.002843,17.16,32.63576473684208,18.53432052631581,1.8450373684210504,0.0451391963157893,368.05032052631566,1190103416.2963169,7.136496278705911,115.0,65.0,89.31075201988813,0.0039042536558495,0.0043451344906846,1900.0,1609.0,0.0165734410607002,1.1808576755748912,1.1808576755748912,2.3617153511497824,1.0,CHX
61,1.5995441595441595,1399.02688172043,0.7194444444444443,1.0,0.002409,12.59,32.131441710463434,18.132517439082672,1.7320855231724768,0.0454166115623505,394.7933272814138,1134289299.0768733,5.60342756226971,116.0,58.0,90.11117413499716,0.0037361969119525,0.0031063061431396,2093.0,1763.0,0.0117224428058234,1.1871809415768575,1.1871809415768575,2.3743618831537154,1.0,CHX
62,1.5833618233618232,1398.8082901554403,0.7594202898550725,1.0,0.003374,19.34,32.617341490299864,18.073734126984107,1.8110352733686077,0.0416950216049383,377.5326662257487,989110201.2170644,5.737618827058382,115.0,58.0,89.79842519685039,0.0039269099742272,0.0029410069645594,2268.0,1905.0,0.016272965879265,1.190551181102362,1.190551181102362,2.3811023622047243,1.0,CHX
63,1.5024501424501424,1309.79754601227,0.7627118644067796,1.0,0.002212,10.06,31.68068209200441,18.936083789704284,1.7549884994523544,0.0379237261774369,392.2259271631983,923015408.6576113,5.8603765415594,127.0,64.0,91.87357052096569,0.0041662788584637,0.0036363602551711,1826.0,1574.0,0.0086827615417196,1.1601016518424396,1.1601016518424396,2.3202033036848797,1.0,CHX
64,1.4386324786324785,1327.6848484848483,0.7193548387096773,1.0,0.001554,6.877,32.55398412035103,15.946188466360168,1.8196280819055584,0.0361701851232762,320.7596268282496,617878859.0759296,5.775186391994796,120.0,61.0,93.1695847923962,0.0035987061287624,0.0028243885256267,2393.0,1999.0,0.0171752542938135,1.197098549274637,1.197098549274637,2.394197098549274,1.0,CHX
65,1.5826780626780628,1355.2558139534883,0.6453333333333333,1.0,0.003686,24.28,33.300916272469266,18.70134815515608,1.8463254493850525,0.0483801802270576,383.6582838221384,1140567571.4329677,8.336867701208229,115.0,62.0,88.87471910112359,0.0044967682880178,0.0045880790992036,2114.0,1780.0,0.0110486891385767,1.1876404494382022,1.1876404494382022,2.3752808988764045,1.0,CHX
66,1.3796011396011396,1307.0068027210884,0.5545454545454546,0.9294117647058824,0.00185,9.071,30.583692631578927,18.65216473684209,1.7718636842105289,0.0475075505263158,370.75553842105273,1160757486.796473,4.936783988957902,118.0,64.0,91.1334574798262,0.0038188948593463,0.0029883812787334,1900.0,1611.0,0.010345541071798,1.1793916821849784,1.1793916821849784,2.3587833643699567,1.0,CHX
67,1.6692877492877491,1360.2441314553992,0.8082191780821918,1.0,0.003871,23.09,31.34469040636784,19.34148428990364,1.7364537075827409,0.0484728169250103,401.6800025136156,1394950846.3542995,8.347392027162094,130.0,66.0,94.45941883767534,0.0042763559306001,0.0040996426630784,2387.0,1996.0,0.0167000668002671,1.1958917835671343,1.1958917835671343,2.3917835671342687,1.0,CHX
68,1.3636467236467236,1336.2892561983472,0.5704918032786885,0.9791666666666669,0.001532,8.107,32.41742900656047,19.05989831302716,1.849530927835052,0.0469427324273663,370.17382989690753,1120730703.916778,6.182796793564646,115.0,65.0,90.98379888268155,0.0041580495073075,0.0033747997294766,2134.0,1790.0,0.0162011173184357,1.1921787709497207,1.1921787709497207,2.3843575418994414,1.0,CHX
69,1.461880341880342,1385.8157894736842,0.6272727272727272,0.978494623655914,0.002603,14.98,32.3576625069329,18.72139711591796,1.767586799778149,0.0446224625623959,387.700362174153,805417921.7730995,5.515771354698537,118.0,70.0,94.44213263979194,0.0042049114328957,0.0034982763080116,1803.0,1538.0,0.0158214130905938,1.1723016905071522,1.1723016905071522,2.3446033810143043,1.0,CHX
70,1.4678062678062676,1369.0552147239264,0.6499999999999999,1.0,0.002854,20.56,46.71707845579076,36.515795143213,1.2870043586550428,0.098348305105853,1544.940300747195,15177315177.83813,7.179337968794577,110.0,57.0,89.16140602582496,0.0045748350333208,0.0050400081084286,1606.0,1394.0,0.0114777618364418,1.152080344332855,1.152080344332855,2.30416068866571,1.0,CHX
71,1.43019943019943,1328.179640718563,0.4839506172839506,0.984,0.002281,15.12,46.96374137931039,22.808980573093702,1.913473045167558,0.0639778489558038,637.701413307431,3182116713.274313,6.10212698141479,119.0,60.0,92.72550143266476,0.0040743933276405,0.003415900285622,2059.0,1745.0,0.0070678127984718,1.179942693409742,1.179942693409742,2.359885386819484,1.0,CHX
